t,m,p,error_norm,h
71.7779444861,0.7989743814,14.0741855901,0.0475795230,0.2500000000
71.8379594899,0.7892653356,14.1776299992,0.0475795230,0.2500000000
71.8979744936,0.7796737552,14.2734813324,0.0475795230,0.2500000000
71.9579894974,0.7701985598,14.3617586079,0.0475795230,0.2500000000
72.0180045011,0.7608386616,14.4425023617,0.0199488204,0.2500000000
72.0780195049,0.7515929668,14.5157734812,0.0199488204,0.2500000000
72.1380345086,0.7424603773,14.5816515041,0.0199488204,0.2500000000
72.1980495124,0.7334397929,14.6402322160,0.0199488204,0.2500000000
72.2580645161,0.7245301123,14.6916267222,0.0199488204,0.2500000000
72.3180795199,0.7157302333,14.7359606270,0.0944724895,0.2500000000
72.3780945236,0.7070390550,14.7733716503,0.0944724895,0.2500000000
72.4381095274,0.6984554787,14.8040078956,0.0944724895,0.2500000000
72.4981245311,0.6899784086,14.8280268207,0.0944724895,0.2500000000
72.5581395349,0.6816067525,14.8455946326,0.0703498568,0.2288933342
72.6181545386,0.6733394229,14.8568838515,0.0703498568,0.2288933342
72.6781695424,0.6651753375,14.8620725190,0.0703498568,0.2288933342
72.7381845461,0.6571134202,14.8613430047,0.0703498568,0.2288933342
72.7981995499,0.6491526012,14.8548812872,0.0845823591,0.2473336651
72.8582145536,0.6412918177,14.8428757853,0.0845823591,0.2473336651
72.9182295574,0.6335300149,14.8255163525,0.0845823591,0.2473336651
72.9782445611,0.6258661457,14.8029933536,0.0845823591,0.2473336651
73.0382595649,0.6182991716,14.7754973925,0.0756177381,0.2500000000
73.0982745686,0.6108280628,14.7432184802,0.0756177381,0.2500000000
73.1582895724,0.6034517989,14.7063453288,0.0756177381,0.2500000000
73.2183045761,0.5961693689,14.6650646871,0.0756177381,0.2500000000
73.2783195799,0.5889797715,14.6195612724,0.0788192534,0.2500000000
73.3383345836,0.5818820154,14.5700172646,0.0788192534,0.2500000000
73.3983495874,0.5748751197,14.5166117593,0.0788192534,0.2500000000
73.4583645911,0.5679581139,14.4595205331,0.0788192534,0.2500000000
73.5183795949,0.5611300381,14.3989160058,0.0814126615,0.2500000000
73.5783945986,0.5543899430,14.3349668579,0.0814126615,0.2500000000
73.6384096024,0.5477368907,14.2678377937,0.0814126615,0.2500000000
73.6984246062,0.5411699541,14.1976894881,0.0814126615,0.2500000000
73.7584396099,0.5346882174,14.1246785632,0.0698958573,0.2500000000
73.8184546137,0.5282907759,14.0489573805,0.0698958573,0.2500000000
73.8784696174,0.5219767366,13.9706739955,0.0698958573,0.2500000000
73.9384846212,0.5157452179,13.8899721708,0.0698958573,0.2500000000
73.9984996249,0.5095953495,13.8069913520,0.0585446273,0.2500000000
74.0585146287,0.5035262731,13.7218666344,0.0585446273,0.2500000000
74.1185296324,0.4975371418,13.6347288110,0.0585446273,0.2500000000
74.1785446362,0.4916271205,13.5457044264,0.0585446273,0.2500000000
74.2385596399,0.4857953860,13.4549157700,0.0585446273,0.2500000000
74.2985746437,0.4800411266,13.3624809100,0.0501909394,0.2500000000
74.3585896474,0.4743635426,13.2685138071,0.0501909394,0.2500000000
74.4186046512,0.4687618463,13.1731244026,0.0501909394,0.2500000000
74.4786196549,0.4632352616,13.0764186485,0.0501909394,0.2500000000
74.5386346587,0.4577830243,12.9784985444,0.0430280991,0.2500000000
74.5986496624,0.4524043823,12.8794622797,0.0430280991,0.2500000000
74.6586646662,0.4470985952,12.7794043383,0.0430280991,0.2500000000
74.7186796699,0.4418649348,12.6784155716,0.0430280991,0.2500000000
74.7786946737,0.4367026845,12.5765832254,0.0368835756,0.2500000000
74.8387096774,0.4316111397,12.4739910882,0.0368835756,0.2500000000
74.8987246812,0.4265896079,12.3707195967,0.0368835756,0.2500000000
74.9587396849,0.4216374085,12.2668459401,0.0368835756,0.2500000000
75.0187546887,0.4167538727,12.1624440806,0.0318286268,0.2500000000
75.0787696924,0.4119383437,12.0575848909,0.0318286268,0.2500000000
75.1387846962,0.4071901768,11.9523362550,0.0318286268,0.2500000000
75.1987996999,0.4025087389,11.8467631893,0.0318286268,0.2500000000
75.2588147037,0.3978934092,11.7409278630,0.0282281228,0.2500000000
75.3188297074,0.3933435785,11.6348897155,0.0282281228,0.2500000000
75.3788447112,0.3888586500,11.5287055515,0.0282281228,0.2500000000
75.4388597149,0.3844380384,11.4224296646,0.0282281228,0.2500000000
75.4988747187,0.3800811706,11.3161138650,0.0263444432,0.2500000000
75.5588897224,0.3757874854,11.2098075688,0.0263444432,0.2500000000
75.6189047262,0.3715564336,11.1035578943,0.0263444432,0.2500000000
75.6789197299,0.3673874780,10.9974097729,0.0263444432,0.2500000000
75.7389347337,0.3632800933,10.8914059899,0.0263444432,0.2500000000
75.7989497374,0.3592337661,10.7855872434,0.0262191320,0.2500000000
75.8589647412,0.3552479952,10.6799922456,0.0262191320,0.2500000000
75.9189797449,0.3513222915,10.5746578115,0.0262191320,0.2500000000
75.9789947487,0.3474561778,10.4696189143,0.0262191320,0.2500000000
76.0390097524,0.3436491888,10.3649087196,0.0278308902,0.2500000000
76.0990247562,0.3399008716,10.2605586866,0.0278308902,0.2500000000
76.1590397599,0.3362107852,10.1565986358,0.0278308902,0.2500000000
76.2190547637,0.3325785009,10.0530568153,0.0278308902,0.2500000000
76.2790697674,0.3290036019,9.9499599196,0.0310159669,0.2500000000
76.3390847712,0.3254856837,9.8473331800,0.0310159669,0.2500000000
76.3990997749,0.3220243542,9.7452004211,0.0310159669,0.2500000000
76.4591147787,0.3186192335,9.6435841294,0.0310159669,0.2500000000
76.5191297824,0.3152699537,9.5425054656,0.0355566513,0.2500000000
76.5791447862,0.3119761596,9.4419843389,0.0355566513,0.2500000000
76.6391597899,0.3087375081,9.3420394574,0.0355566513,0.2500000000
76.6991747937,0.3055536690,9.2426883938,0.0355566513,0.2500000000
76.7591897974,0.3024243239,9.1439475961,0.0412914563,0.2500000000
76.8192048012,0.2993491674,9.0458324455,0.0412914563,0.2500000000
76.8792198050,0.2963279066,8.9483573028,0.0412914563,0.2500000000
76.9392348087,0.2933602614,8.8515355678,0.0412914563,0.2500000000
76.9992498125,0.2904459640,8.7553796921,0.0481489678,0.2500000000
77.0592648162,0.2875847596,8.6599012203,0.0481489678,0.2500000000
77.1192798200,0.2847764065,8.5651108351,0.0481489678,0.2500000000
77.1792948237,0.2820206755,8.4710184077,0.0481489678,0.2500000000
77.2393098275,0.2793173506,8.3776330144,0.0481489678,0.2500000000
77.2993248312,0.2766662289,8.2849629627,0.0561321041,0.2500000000
77.3593398350,0.2740671205,8.1930158375,0.0561321041,0.2500000000
77.4193548387,0.2715198489,8.1017985388,0.0561321041,0.2500000000
77.4793698425,0.2690242510,8.0113173043,0.0561321041,0.2500000000
77.5393848462,0.2665801767,7.9215777237,0.0652944916,0.2500000000
77.5993998500,0.2641874899,7.8325847832,0.0652944916,0.2500000000
77.6594148537,0.2618460679,7.7443428936,0.0652944916,0.2500000000
77.7194298575,0.2595558018,7.6568559160,0.0652944916,0.2500000000
77.7794448612,0.2573165962,7.5701271701,0.0757191204,0.2500000000
77.8394598650,0.2551283700,7.4841594722,0.0757191204,0.2500000000
77.8994748687,0.2529910561,7.3989551586,0.0757191204,0.2500000000
77.9594898725,0.2509046015,7.3145161117,0.0757191204,0.2500000000
78.0195048762,0.2488689673,7.2308437646,0.0875017365,0.2500000000
78.0795198800,0.2468841293,7.1479391326,0.0875017365,0.2500000000
78.1395348837,0.2449500776,7.0658028332,0.0875017365,0.2500000000
78.1995498875,0.2430668172,6.9844351108,0.0875017365,0.2500000000
78.2595648912,0.2412343676,6.9038358407,0.1007377356,0.2500000000
78.3195798950,0.2394527634,6.8240045528,0.1007377356,0.2500000000
78.3795948987,0.2377220543,6.7449404503,0.1007377356,0.2500000000
78.4396099025,0.2360423051,6.6666424315,0.1007377356,0.2500000000
78.4996249062,0.2344135960,6.5891090943,0.1155108693,0.2500000000
78.5596399100,0.2328360227,6.5123387531,0.1155108693,0.2500000000
78.6196549137,0.2313096965,6.4363294567,0.1155108693,0.2500000000
78.6796699175,0.2298347448,6.3610790064,0.1155108693,0.2500000000
78.7396849212,0.2284113107,6.2865849621,0.1318826984,0.2500000000
78.7996999250,0.2270395532,6.2128446524,0.1318826984,0.2500000000
78.8597149287,0.2257196481,6.1398551934,0.1318826984,0.2500000000
78.9197299325,0.2244517876,6.0676135015,0.1318826984,0.2500000000
78.9797449362,0.2232361802,5.9961163018,0.1318826984,0.2500000000
79.0397599400,0.2220730514,5.9253601333,0.1498822777,0.2500000000
79.0997749437,0.2209626435,5.8553413670,0.1498822777,0.2500000000
79.1597899475,0.2199052165,5.7860562151,0.1498822777,0.2500000000
79.2198049512,0.2189010472,5.7175007403,0.1498822777,0.2500000000
79.2798199550,0.2179504300,5.6496708586,0.1694960328,0.2500000000
79.3398349587,0.2170536769,5.5825623548,0.1694960328,0.2500000000
79.3998499625,0.2162111183,5.5161708899,0.1694960328,0.2500000000
79.4598649662,0.2154231023,5.4504920105,0.1694960328,0.2500000000
79.5198799700,0.2146899950,5.3855211504,0.1906581840,0.2500000000
79.5798949737,0.2140121813,5.3212536424,0.1906581840,0.2500000000
79.6399099775,0.2133900647,5.2576847260,0.1906581840,0.2500000000
79.6999249812,0.2128240675,5.1948095554,0.1906581840,0.2500000000
79.7599399850,0.2123146308,5.1326232002,0.2132423913,0.2500000000
79.8199549887,0.2118622150,5.0711206555,0.2132423913,0.2500000000
79.8799699925,0.2114673000,5.0102968479,0.2132423913,0.2500000000
79.9399849962,0.2111303854,4.9501466432,0.2132423913,0.2500000000
80.0000000000,0.2108519901,4.8906648470,0.2122249651,0.2446586968
80.0600150038,0.2106326531,4.8318462116,0.2122249651,0.2446586968
80.1200300075,0.2104729338,4.7736854429,0.2122249651,0.2446586968
80.1800450113,0.2103734118,4.7161772054,0.2122249651,0.2446586968
80.2400600150,0.2103346869,4.6593161241,0.2334412873,0.2446586968
80.3000750188,0.2103573797,4.6030967891,0.2334412873,0.2446586968
80.3600900225,0.2104421319,4.5475137616,0.2334412873,0.2446586968
80.4201050263,0.2105896060,4.4925615786,0.2334412873,0.2446586968
80.4801200300,0.2108004856,4.4382347541,0.2231095659,0.2384525722
80.5401350338,0.2110754756,4.3845277825,0.2231095659,0.2384525722
80.6001500375,0.2114153026,4.3314351447,0.2231095659,0.2384525722
80.6601650413,0.2118207149,4.2789513108,0.2231095659,0.2384525722
80.7201800450,0.2122924822,4.2270707418,0.2410599610,0.2384525722
80.7801950488,0.2128313963,4.1757878924,0.2410599610,0.2384525722
80.8402100525,0.2134382711,4.1250972157,0.2410599610,0.2384525722
80.9002250563,0.2141139429,4.0749931658,0.2410599610,0.2384525722
80.9602400600,0.2148592699,4.0254701988,0.2263595953,0.2322889039
81.0202550638,0.2156751326,3.9765227754,0.2263595953,0.2322889039
81.0802700675,0.2165624343,3.9281453650,0.2263595953,0.2322889039
81.1402850713,0.2175221011,3.8803324469,0.2263595953,0.2322889039
81.2003000750,0.2185550810,3.8330785122,0.2409182901,0.2322889039
81.2603150788,0.2196623450,3.7863780655,0.2409182901,0.2322889039
81.3203300825,0.2208448872,3.7402256280,0.2409182901,0.2322889039
81.3803450863,0.2221037241,3.6946157389,0.2409182901,0.2322889039
81.4403600900,0.2234398950,3.6495429564,0.2243564316,0.2265651556
81.5003750938,0.2248544617,3.6050018599,0.2243564316,0.2265651556
81.5603900975,0.2263485096,3.5609870517,0.2243564316,0.2265651556
81.6204051013,0.2279231461,3.5174931587,0.2243564316,0.2265651556
81.6804201050,0.2295795013,3.4745148326,0.2353995772,0.2265651556
81.7404351088,0.2313187281,3.4320467525,0.2353995772,0.2265651556
81.8004501125,0.2331420020,3.3900836257,0.2353995772,0.2265651556
81.8604651163,0.2350505206,3.3486201891,0.2353995772,0.2265651556
81.9204801200,0.2370455038,3.3076512092,0.2190299100,0.2215429402
81.9804951238,0.2391281936,3.2671714850,0.2190299100,0.2215429402
82.0405101275,0.2412998542,3.2271758478,0.2190299100,0.2215429402
82.1005251313,0.2435617709,3.1876591623,0.2267861279,0.2215429402
82.1605401350,0.2459152505,3.1486163272,0.2267861279,0.2215429402
82.2205551388,0.2483616215,3.1100422771,0.2267861279,0.2215429402
82.2805701425,0.2509022329,3.0719319826,0.2267861279,0.2215429402
82.3405851463,0.2535384538,3.0342804504,0.2334237370,0.2215429402
82.4006001500,0.2562716738,2.9970827250,0.2334237370,0.2215429402
82.4606151538,0.2591033026,2.9603338894,0.2334237370,0.2215429402
82.5206301575,0.2620347686,2.9240290652,0.2334237370,0.2215429402
82.5806451613,0.2650675191,2.8881634126,0.2154550681,0.2170748157
82.6406601650,0.2682030198,2.8527321324,0.2154550681,0.2170748157
82.7006751688,0.2714427546,2.8177304660,0.2154550681,0.2170748157
82.7606901725,0.2747882237,2.7831536951,0.2191655668,0.2170748157
82.8207051763,0.2782409441,2.7489971428,0.2191655668,0.2170748157
82.8807201800,0.2818024492,2.7152561742,0.2191655668,0.2170748157
82.9407351838,0.2854742871,2.6819261969,0.2191655668,0.2170748157
83.0007501875,0.2892580198,2.6490026604,0.2217419905,0.2170748157
83.0607651913,0.2931552234,2.6164810573,0.2217419905,0.2170748157
83.1207801950,0.2971674869,2.5843569238,0.2217419905,0.2170748157
83.1807951988,0.3012964103,2.5526258396,0.2217419905,0.2170748157
83.2408102026,0.3055436045,2.5212834281,0.2231725946,0.2170748157
83.3008252063,0.3099106908,2.4903253572,0.2231725946,0.2170748157
83.3608402101,0.3143992988,2.4597473392,0.2231725946,0.2170748157
83.4208552138,0.3190110652,2.4295451311,0.2234683745,0.2170748157
83.4808702176,0.3237476335,2.3997145350,0.2234683745,0.2170748157
83.5408852213,0.3286106527,2.3702513986,0.2234683745,0.2170748157
83.6009002251,0.3336017750,2.3411516151,0.2234683745,0.2170748157
83.6609152288,0.3387226550,2.3124111231,0.2226699379,0.2170748157
83.7209302326,0.3439749486,2.2840259078,0.2226699379,0.2170748157
83.7809452363,0.3493603119,2.2559920010,0.2226699379,0.2170748157
83.8409602401,0.3548803977,2.2283054805,0.2208406070,0.2170748157
83.9009752438,0.3605368556,2.2009624713,0.2208406070,0.2170748157
83.9609902476,0.3663313308,2.1739591459,0.2208406070,0.2170748157
84.0210052513,0.3722654608,2.1472917240,0.2208406070,0.2170748157
84.0810202551,0.3783408740,2.1209564730,0.2180638990,0.2170748157
84.1410352588,0.3845591883,2.0949497083,0.2180638990,0.2170748157
84.2010502626,0.3909220099,2.0692677945,0.2180638990,0.2170748157
84.2610652663,0.3974309292,2.0439071443,0.2180638990,0.2170748157
84.3210802701,0.4040875199,2.0188642194,0.2144378247,0.2170748157
84.3810952738,0.4108933380,1.9941355316,0.2144378247,0.2170748157
84.4411102776,0.4178499181,1.9697176425,0.2144378247,0.2170748157
84.5011252813,0.4249587705,1.9456071642,0.2100721709,0.2170748157
84.5611402851,0.4322213807,1.9218007592,0.2100721709,0.2170748157
84.6211552888,0.4396392069,1.8982951420,0.2100721709,0.2170748157
84.6811702926,0.4472136758,1.8750870792,0.2100721709,0.2170748157
84.7411852963,0.4549461807,1.8521733893,0.2050887320,0.2170748157
84.8012003001,0.4628380805,1.8295509446,0.2050887320,0.2170748157
84.8612153038,0.4708906957,1.8072166710,0.2050887320,0.2170748157
84.9212303076,0.4791053049,1.7851675494,0.2050887320,0.2170748157
84.9812453113,0.4874831430,1.7634006159,0.1996260941,0.2170748157
85.0412603151,0.4960253994,1.7419129628,0.1996260941,0.2170748157
85.1012753188,0.5047332132,1.7207017400,0.1996260941,0.2170748157
85.1612903226,0.5136076703,1.6997641555,0.1938356361,0.2170748157
85.2213053263,0.5226498015,1.6790974763,0.1938356361,0.2170748157
85.2813203301,0.5318605801,1.6586990302,0.1938356361,0.2170748157
85.3413353338,0.5412409159,1.6385662068,0.1938356361,0.2170748157
85.4013503376,0.5507916534,1.6186964582,0.1878822326,0.2170748157
85.4613653413,0.5605135704,1.5990873012,0.1878822326,0.2170748157
85.5213803451,0.5704073723,1.5797363186,0.1878822326,0.2170748157
85.5813953488,0.5804736885,1.5606411607,0.1819451675,0.2170748157
85.6414103526,0.5907130701,1.5417995469,0.1819451675,0.2170748157
85.7014253563,0.6011259878,1.5232092678,0.1819451675,0.2170748157
85.7614403601,0.6117128249,1.5048681874,0.1819451675,0.2170748157
85.8214553638,0.6224738754,1.4867742450,0.1762133474,0.2170748157
85.8814703676,0.6334093410,1.4689254568,0.1762133474,0.2170748157
85.9414853713,0.6445193279,1.4513199195,0.1762133474,0.2170748157
86.0015003751,0.6558038395,1.4339558127,0.1762133474,0.2170748157
86.0615153788,0.6672627757,1.4168314005,0.1708891572,0.2170748157
86.1215303826,0.6788959297,1.3999450356,0.1708891572,0.2170748157
86.1815453863,0.6907029815,1.3832951622,0.1708891572,0.2170748157
86.2415603901,0.7026834940,1.3668803197,0.1661850886,0.2170748157
86.3015753938,0.7148369110,1.3506991449,0.1661850886,0.2170748157
86.3615903976,0.7271625531,1.3347503768,0.1661850886,0.2170748157
86.4216054014,0.7396596106,1.3190328616,0.1661850886,0.2170748157
86.4816204051,0.7523271408,1.3035455551,0.1623262027,0.2170748157
86.5416354089,0.7651640656,1.2882875275,0.1623262027,0.2170748157
86.6016504126,0.7781691654,1.2732579695,0.1623262027,0.2170748157
86.6616654164,0.7913410730,1.2584561975,0.1623262027,0.2170748157
86.7216804201,0.8046782713,1.2438816567,0.1595521861,0.2170748157
86.7816954239,0.8181790900,1.2295339284,0.1595521861,0.2170748157
86.8417104276,0.8318416976,1.2154127375,0.1595521861,0.2170748157
86.9017254314,0.8456640970,1.2015179572,0.1581129656,0.2170748157
86.9617404351,0.8596441232,1.1878496151,0.1581129656,0.2170748157
87.0217554389,0.8737794378,1.1744079015,0.1581129656,0.2170748157
87.0817704426,0.8880675206,1.1611931794,0.1581129656,0.2170748157
87.1417854464,0.9025056671,1.1482059883,0.1582699075,0.2170748157
87.2018004501,0.9170909846,1.1354470539,0.1582699075,0.2170748157
87.2618154539,0.9318203840,1.1229172998,0.1582699075,0.2170748157
87.3218304576,0.9466905738,1.1106178556,0.1602920966,0.2170748157
87.3818454614,0.9616980566,1.0985500645,0.1602920966,0.2170748157
87.4418604651,0.9768391245,1.0867154953,0.1602920966,0.2170748157
87.5018754689,0.9921098480,1.0751159576,0.1602920966,0.2170748157
87.5618904726,1.0075060726,1.0637535078,0.1644500646,0.2170748157
87.6219054764,1.0230234144,1.0526304624,0.1644500646,0.2170748157
87.6819204801,1.0386572518,1.0417494130,0.1644500646,0.2170748157
87.7419354839,1.0544027157,1.0311132423,0.1644500646,0.2170748157
87.8019504876,1.0702546864,1.0207251311,0.1710063222,0.2170748157
87.8619654914,1.0862077874,1.0105885769,0.1710063222,0.2170748157
87.9219804951,1.1022563738,1.0007074138,0.1710063222,0.2170748157
87.9819954989,1.1183945251,0.9910858249,0.1802019325,0.2170748157
88.0420105026,1.1346160406,0.9817283568,0.1802019325,0.2170748157
88.1020255064,1.1509144307,0.9726399406,0.1802019325,0.2170748157
88.1620405101,1.1672829031,0.9638259168,0.1802019325,0.2170748157
88.2220555139,1.1837143588,0.9552920446,0.1922388500,0.2170748157
88.2820705176,1.2002013839,0.9470445252,0.1922388500,0.2170748157
88.3420855214,1.2167362374,0.9390900284,0.1922388500,0.2170748157
88.4021005251,1.2333108396,0.9314357146,0.2072578027,0.2170748157
88.4621155289,1.2499167663,0.9240892495,0.2072578027,0.2170748157
88.5221305326,1.2665452396,0.9170588328,0.2072578027,0.2170748157
88.5821455364,1.2831871101,0.9103532326,0.2072578027,0.2170748157
